"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_CC_DIRECT","protein-DNA complex","10","862","48","14032","2.27e-3","9.61e-2","3.39","7.14e-1","9.41e-2","5.61e-4","ENSMUSG00000004231,ENSMUSG00000057113,ENSMUSG00000058794,ENSMUSG00000031162,ENSMUSG00000027985,ENSMUSG00000027323,ENSMUSG00000024985,ENSMUSG00000056758,ENSMUSG00000032402,ENSMUSG00000020542"
"GOTERM_CC_DIRECT","elastic fiber","7","862","24","14032","2.72e-3","1.01e-1","4.75","7.75e-1","9.94e-2","4.43e-4","ENSMUSG00000034205,ENSMUSG00000024053,ENSMUSG00000029163,ENSMUSG00000035493,ENSMUSG00000056174,ENSMUSG00000001435,ENSMUSG00000006369"
"GOTERM_CC_DIRECT","membrane","236","862","3271","14032","2.77e-3","1.01e-1","1.17","7.82e-1","9.94e-2","2.30e-3","ENSMUSG00000031112,ENSMUSG00000030263,ENSMUSG00000043336,ENSMUSG00000029710,ENSMUSG00000021675,ENSMUSG00000070720,ENSMUSG00000048915,ENSMUSG00000000732,ENSMUSG00000060470,ENSMUSG00000035273,ENSMUSG00000020901,ENSMUSG00000050675,ENSMUSG00000016756,ENSMUSG00000037211,ENSMUSG00000035279,ENSMUSG00000056656,ENSMUSG00000037336,ENSMUSG00000032796,ENSMUSG00000022074,ENSMUSG00000040612,ENSMUSG00000026674,ENSMUSG00000029826,ENSMUSG00000020695,ENSMUSG00000026435,ENSMUSG00000020334,ENSMUSG00000037440,ENSMUSG00000073421,ENSMUSG00000073422,ENSMUSG00000032436,ENSMUSG00000053835,ENSMUSG00000027074,ENSMUSG00000000392,ENSMUSG00000025572,ENSMUSG00000021097,ENSMUSG00000022742,ENSMUSG00000041134,ENSMUSG00000060131,ENSMUSG00000036103,ENSMUSG00000071715,ENSMUSG00000012017,ENSMUSG00000071714,ENSMUSG00000071713,ENSMUSG00000032303,ENSMUSG00000004880,ENSMUSG00000028036,ENSMUSG00000010529,ENSMUSG00000058620,ENSMUSG00000001014,ENSMUSG00000035929,ENSMUSG00000061232,ENSMUSG00000026532,ENSMUSG00000002104,ENSMUSG00000065952,ENSMUSG00000006389,ENSMUSG00000048827,ENSMUSG00000044197,ENSMUSG00000074652,ENSMUSG00000029490,ENSMUSG00000050106,ENSMUSG00000027071,ENSMUSG00000027070,ENSMUSG00000014444,ENSMUSG00000024981,ENSMUSG00000060550,ENSMUSG00000027577,ENSMUSG00000044345,ENSMUSG00000021118,ENSMUSG00000041075,ENSMUSG00000057948,ENSMUSG00000050199,ENSMUSG00000029084,ENSMUSG00000032128,ENSMUSG00000032369,ENSMUSG00000032006,ENSMUSG00000046080,ENSMUSG00000063838,ENSMUSG00000030054,ENSMUSG00000033685,ENSMUSG00000053110,ENSMUSG00000025389,ENSMUSG00000079164,ENSMUSG00000025701,ENSMUSG00000021464,ENSMUSG00000029866,ENSMUSG00000047963,ENSMUSG00000035183,ENSMUSG00000036030,ENSMUSG00000016206,ENSMUSG00000038217,ENSMUSG00000052151,ENSMUSG00000059900,ENSMUSG00000005087,ENSMUSG00000003341,ENSMUSG00000034648,ENSMUSG00000054690,ENSMUSG00000028644,ENSMUSG00000029859,ENSMUSG00000041736,ENSMUSG00000048578,ENSMUSG00000020122,ENSMUSG00000049307,ENSMUSG00000047953,ENSMUSG00000030847,ENSMUSG00000043110,ENSMUSG00000032902,ENSMUSG00000073414,ENSMUSG00000015202,ENSMUSG00000054342,ENSMUSG00000049791,ENSMUSG00000028876,ENSMUSG00000020592,ENSMUSG00000063975,ENSMUSG00000003355,ENSMUSG00000022656,ENSMUSG00000046733,ENSMUSG00000073409,ENSMUSG00000064267,ENSMUSG00000014361,ENSMUSG00000035165,ENSMUSG00000074852,ENSMUSG00000090523,ENSMUSG00000032218,ENSMUSG00000030159,ENSMUSG00000039646,ENSMUSG00000050270,ENSMUSG00000005220,ENSMUSG00000032041,ENSMUSG00000061048,ENSMUSG00000002633,ENSMUSG00000022123,ENSMUSG00000022125,ENSMUSG00000044026,ENSMUSG00000023216,ENSMUSG00000022803,ENSMUSG00000101389,ENSMUSG00000032849,ENSMUSG00000039232,ENSMUSG00000038146,ENSMUSG00000039115,ENSMUSG00000036523,ENSMUSG00000031997,ENSMUSG00000031740,ENSMUSG00000032394,ENSMUSG00000081683,ENSMUSG00000056380,ENSMUSG00000042759,ENSMUSG00000006445,ENSMUSG00000051811,ENSMUSG00000052229,ENSMUSG00000030760,ENSMUSG00000034205,ENSMUSG00000033114,ENSMUSG00000033590,ENSMUSG00000001763,ENSMUSG00000022464,ENSMUSG00000040322,ENSMUSG00000028328,ENSMUSG00000030523,ENSMUSG00000030762,ENSMUSG00000032028,ENSMUSG00000061878,ENSMUSG00000025161,ENSMUSG00000062609,ENSMUSG00000032492,ENSMUSG00000028435,ENSMUSG00000020277,ENSMUSG00000008843,ENSMUSG00000040434,ENSMUSG00000024511,ENSMUSG00000000320,ENSMUSG00000047986,ENSMUSG00000046410,ENSMUSG00000051839,ENSMUSG00000053216,ENSMUSG00000020838,ENSMUSG00000035403,ENSMUSG00000034435,ENSMUSG00000029595,ENSMUSG00000059040,ENSMUSG00000028825,ENSMUSG00000026525,ENSMUSG00000006235,ENSMUSG00000047216,ENSMUSG00000020787,ENSMUSG00000043895,ENSMUSG00000020788,ENSMUSG00000050912,ENSMUSG00000021636,ENSMUSG00000029917,ENSMUSG00000067586,ENSMUSG00000045394,ENSMUSG00000078920,ENSMUSG00000033737,ENSMUSG00000057789,ENSMUSG00000036687,ENSMUSG00000030695,ENSMUSG00000021061,ENSMUSG00000062585,ENSMUSG00000023243,ENSMUSG00000024331,ENSMUSG00000023926,ENSMUSG00000038059,ENSMUSG00000039942,ENSMUSG00000030217,ENSMUSG00000051212,ENSMUSG00000035104,ENSMUSG00000032511,ENSMUSG00000006574,ENSMUSG00000026980,ENSMUSG00000050010,ENSMUSG00000073010,ENSMUSG00000074342,ENSMUSG00000028121,ENSMUSG00000028369,ENSMUSG00000026068,ENSMUSG00000037071,ENSMUSG00000039497,ENSMUSG00000038963,ENSMUSG00000037994,ENSMUSG00000035697,ENSMUSG00000039814,ENSMUSG00000038725,ENSMUSG00000038843,ENSMUSG00000031520,ENSMUSG00000033386,ENSMUSG00000000244,ENSMUSG00000027820,ENSMUSG00000025885,ENSMUSG00000045005,ENSMUSG00000030559,ENSMUSG00000050147,ENSMUSG00000053897,ENSMUSG00000035200,ENSMUSG00000034115,ENSMUSG00000033149,ENSMUSG00000048070"
"GOTERM_CC_DIRECT","signaling receptor complex","20","862","165","14032","6.01e-3","2.06e-1","1.97","9.63e-1","2.02e-1","2.76e-3","ENSMUSG00000015846,ENSMUSG00000032492,ENSMUSG00000032193,ENSMUSG00000026674,ENSMUSG00000029859,ENSMUSG00000007888,ENSMUSG00000021464,ENSMUSG00000020122,ENSMUSG00000029710,ENSMUSG00000006389,ENSMUSG00000006445,ENSMUSG00000046733,ENSMUSG00000020689,ENSMUSG00000048827,ENSMUSG00000014361,ENSMUSG00000022817,ENSMUSG00000038146,ENSMUSG00000027071,ENSMUSG00000027070,ENSMUSG00000032402"
"GOTERM_CC_DIRECT","haptoglobin-hemoglobin complex","4","862","7","14032","6.69e-3","2.16e-1","9.30","9.75e-1","2.12e-1","4.26e-4","ENSMUSG00000073063,ENSMUSG00000055609,ENSMUSG00000052187,ENSMUSG00000052217"
"GOTERM_CC_DIRECT","basolateral plasma membrane","25","862","231","14032","8.03e-3","2.45e-1","1.76","9.88e-1","2.40e-1","4.18e-3","ENSMUSG00000006574,ENSMUSG00000027074,ENSMUSG00000005087,ENSMUSG00000028463,ENSMUSG00000020122,ENSMUSG00000021636,ENSMUSG00000032849,ENSMUSG00000038963,ENSMUSG00000032902,ENSMUSG00000045394,ENSMUSG00000031613,ENSMUSG00000029084,ENSMUSG00000037994,ENSMUSG00000038403,ENSMUSG00000030762,ENSMUSG00000054342,ENSMUSG00000025161,ENSMUSG00000027562,ENSMUSG00000032492,ENSMUSG00000032193,ENSMUSG00000028435,ENSMUSG00000063975,ENSMUSG00000053897,ENSMUSG00000031209,ENSMUSG00000019996"
"GOTERM_CC_DIRECT","basement membrane","14","862","102","14032","9.42e-3","2.53e-1","2.23","9.94e-1","2.48e-1","3.75e-3","ENSMUSG00000032796,ENSMUSG00000034205,ENSMUSG00000028197,ENSMUSG00000025082,ENSMUSG00000022483,ENSMUSG00000056174,ENSMUSG00000066842,ENSMUSG00000001435,ENSMUSG00000006369,ENSMUSG00000023886,ENSMUSG00000028339,ENSMUSG00000048915,ENSMUSG00000035493,ENSMUSG00000038168"
"GOTERM_CC_DIRECT","hemoglobin complex","4","862","8","14032","1.02e-2","2.53e-1","8.14","9.96e-1","2.48e-1","8.11e-4","ENSMUSG00000073063,ENSMUSG00000055609,ENSMUSG00000052187,ENSMUSG00000052217"
"GOTERM_CC_DIRECT","integrin alphaIIb-beta3 complex","3","862","3","14032","1.08e-2","2.53e-1","16.28","9.97e-1","2.48e-1","2.31e-4","ENSMUSG00000020689,ENSMUSG00000000244,ENSMUSG00000034664"
"GOTERM_CC_DIRECT","EMILIN complex","3","862","3","14032","1.08e-2","2.53e-1","16.28","9.97e-1","2.48e-1","2.31e-4","ENSMUSG00000024053,ENSMUSG00000029163,ENSMUSG00000050700"
"GOTERM_CC_DIRECT","platelet alpha granule","5","862","15","14032","1.11e-2","2.53e-1","5.43","9.98e-1","2.48e-1","1.55e-3","ENSMUSG00000040152,ENSMUSG00000029372,ENSMUSG00000029373,ENSMUSG00000020053,ENSMUSG00000023993"
"GOTERM_CC_DIRECT","lamellipodium membrane","6","862","23","14032","1.15e-2","2.53e-1","4.25","9.98e-1","2.48e-1","2.16e-3","ENSMUSG00000005087,ENSMUSG00000000392,ENSMUSG00000020689,ENSMUSG00000021118,ENSMUSG00000014444,ENSMUSG00000006445"
"GOTERM_CC_DIRECT","cyclin-dependent protein kinase holoenzyme complex","8","862","41","14032","1.15e-2","2.53e-1","3.18","9.98e-1","2.48e-1","3.06e-3","ENSMUSG00000044707,ENSMUSG00000034165,ENSMUSG00000032218,ENSMUSG00000062248,ENSMUSG00000026437,ENSMUSG00000072082,ENSMUSG00000070348,ENSMUSG00000002068"
"GOTERM_CC_DIRECT","senescence-associated heterochromatin focus","3","862","4","14032","2.08e-2","4.38e-1","12.21","1.00e+0","4.30e-1","8.82e-4","ENSMUSG00000046711,ENSMUSG00000078249,ENSMUSG00000056758"
"GOTERM_CC_DIRECT","apical plasma membrane","31","862","333","14032","2.20e-2","4.48e-1","1.52","1.00e+0","4.39e-1","1.37e-2","ENSMUSG00000031112,ENSMUSG00000027075,ENSMUSG00000005087,ENSMUSG00000029334,ENSMUSG00000020122,ENSMUSG00000021675,ENSMUSG00000039395,ENSMUSG00000020689,ENSMUSG00000021636,ENSMUSG00000032849,ENSMUSG00000032902,ENSMUSG00000045394,ENSMUSG00000037994,ENSMUSG00000015202,ENSMUSG00000052316,ENSMUSG00000030762,ENSMUSG00000054342,ENSMUSG00000025161,ENSMUSG00000017716,ENSMUSG00000032492,ENSMUSG00000025389,ENSMUSG00000026674,ENSMUSG00000026354,ENSMUSG00000024511,ENSMUSG00000020334,ENSMUSG00000019278,ENSMUSG00000028716,ENSMUSG00000064267,ENSMUSG00000053897,ENSMUSG00000027070,ENSMUSG00000035403"
"GOTERM_CC_DIRECT","cation channel complex","5","862","19","14032","2.60e-2","4.80e-1","4.28","1.00e+0","4.70e-1","4.88e-3","ENSMUSG00000048827,ENSMUSG00000027577,ENSMUSG00000035200,ENSMUSG00000031997,ENSMUSG00000032303"
"GOTERM_CC_DIRECT","MCM complex","4","862","11","14032","2.62e-2","4.80e-1","5.92","1.00e+0","4.70e-1","3.29e-3","ENSMUSG00000027353,ENSMUSG00000041859,ENSMUSG00000022673,ENSMUSG00000005410"
"GOTERM_CC_DIRECT","CMG complex","4","862","11","14032","2.62e-2","4.80e-1","5.92","1.00e+0","4.70e-1","3.29e-3","ENSMUSG00000041859,ENSMUSG00000022673,ENSMUSG00000031821,ENSMUSG00000005410"
"GOTERM_CC_DIRECT","nuclear chromosome","6","862","29","14032","2.99e-2","5.29e-1","3.37","1.00e+0","5.19e-1","7.42e-3","ENSMUSG00000017716,ENSMUSG00000039055,ENSMUSG00000027323,ENSMUSG00000035455,ENSMUSG00000005410,ENSMUSG00000056758"
"GOTERM_CC_DIRECT","ruffle membrane","12","862","96","14032","3.29e-2","5.53e-1","2.03","1.00e+0","5.41e-1","1.44e-2","ENSMUSG00000054342,ENSMUSG00000000392,ENSMUSG00000020689,ENSMUSG00000032041,ENSMUSG00000034330,ENSMUSG00000020120,ENSMUSG00000000555,ENSMUSG00000032702,ENSMUSG00000035697,ENSMUSG00000020122,ENSMUSG00000016664,ENSMUSG00000006445"
"GOTERM_CC_DIRECT","glycoprotein Ib-IX-V complex","3","862","5","14032","3.32e-2","5.53e-1","9.77","1.00e+0","5.41e-1","2.10e-3","ENSMUSG00000047953,ENSMUSG00000030054,ENSMUSG00000050675"
"GOTERM_CC_DIRECT","MHC class I peptide loading complex","4","862","13","14032","4.15e-2","6.59e-1","5.01","1.00e+0","6.46e-1","6.47e-3","ENSMUSG00000073409,ENSMUSG00000035929,ENSMUSG00000060550,ENSMUSG00000061232"
"GOTERM_CC_DIRECT","integrin complex","5","862","22","14032","4.25e-2","6.59e-1","3.70","1.00e+0","6.46e-1","9.48e-3","ENSMUSG00000020689,ENSMUSG00000022817,ENSMUSG00000000555,ENSMUSG00000039115,ENSMUSG00000034664"
"GOTERM_CC_DIRECT","cortical cytoskeleton","6","862","32","14032","4.36e-2","6.59e-1","3.05","1.00e+0","6.46e-1","1.21e-2","ENSMUSG00000006574,ENSMUSG00000023216,ENSMUSG00000021061,ENSMUSG00000026532,ENSMUSG00000090523,ENSMUSG00000028328"
"GOTERM_CC_DIRECT","heterochromatin","9","862","65","14032","4.45e-2","6.59e-1","2.25","1.00e+0","6.46e-1","1.73e-2","ENSMUSG00000030695,ENSMUSG00000001228,ENSMUSG00000039055,ENSMUSG00000027242,ENSMUSG00000050295,ENSMUSG00000027478,ENSMUSG00000026646,ENSMUSG00000025577,ENSMUSG00000027547"
"GOTERM_CC_DIRECT","membrane raft","20","862","204","14032","4.56e-2","6.59e-1","1.60","1.00e+0","6.46e-1","2.61e-2","ENSMUSG00000016918,ENSMUSG00000031264,ENSMUSG00000005087,ENSMUSG00000022074,ENSMUSG00000027820,ENSMUSG00000002633,ENSMUSG00000059040,ENSMUSG00000020122,ENSMUSG00000020787,ENSMUSG00000000409,ENSMUSG00000019564,ENSMUSG00000066224,ENSMUSG00000035273,ENSMUSG00000035165,ENSMUSG00000020838,ENSMUSG00000034330,ENSMUSG00000078810,ENSMUSG00000070436,ENSMUSG00000032369,ENSMUSG00000062070"
"GOTERM_CC_DIRECT","cis-Golgi network membrane","4","862","16","14032","7.09e-2","9.98e-1","4.07","1.00e+0","9.78e-1","1.42e-2","ENSMUSG00000073409,ENSMUSG00000035929,ENSMUSG00000060550,ENSMUSG00000061232"
"GOTERM_CC_DIRECT","phagocytic vesicle membrane","8","862","60","14032","7.34e-2","1.00e+0","2.17","1.00e+0","9.82e-1","2.96e-2","ENSMUSG00000073409,ENSMUSG00000064267,ENSMUSG00000030559,ENSMUSG00000035929,ENSMUSG00000060550,ENSMUSG00000061232,ENSMUSG00000016206,ENSMUSG00000053835"
"GOTERM_CC_DIRECT","cell junction","19","862","204","14032","7.69e-2","1.00e+0","1.52","1.00e+0","9.82e-1","4.61e-2","ENSMUSG00000032796,ENSMUSG00000033102,ENSMUSG00000029851,ENSMUSG00000041957,ENSMUSG00000024043,ENSMUSG00000021061,ENSMUSG00000053110,ENSMUSG00000026532,ENSMUSG00000061048,ENSMUSG00000000555,ENSMUSG00000066842,ENSMUSG00000020122,ENSMUSG00000006445,ENSMUSG00000019278,ENSMUSG00000021636,ENSMUSG00000038963,ENSMUSG00000032902,ENSMUSG00000035200,ENSMUSG00000035403"
"GOTERM_CC_DIRECT","side of membrane","9","862","73","14032","7.78e-2","1.00e+0","2.01","1.00e+0","9.82e-1","3.41e-2","ENSMUSG00000068686,ENSMUSG00000055653,ENSMUSG00000019278,ENSMUSG00000037440,ENSMUSG00000030217,ENSMUSG00000032679,ENSMUSG00000053219,ENSMUSG00000038403,ENSMUSG00000024114"
"GOTERM_CC_DIRECT","acetylcholine-gated channel complex","3","862","8","14032","8.23e-2","1.00e+0","6.10","1.00e+0","9.82e-1","1.02e-2","ENSMUSG00000027577,ENSMUSG00000035200,ENSMUSG00000032303"
"GOTERM_CC_DIRECT","neurotransmitter receptor complex","3","862","8","14032","8.23e-2","1.00e+0","6.10","1.00e+0","9.82e-1","1.02e-2","ENSMUSG00000027577,ENSMUSG00000035200,ENSMUSG00000032303"
"GOTERM_CC_DIRECT","intracellular vesicle","4","862","17","14032","8.23e-2","1.00e+0","3.83","1.00e+0","9.82e-1","1.77e-2","ENSMUSG00000034330,ENSMUSG00000037994,ENSMUSG00000020122,ENSMUSG00000030762"
"GOTERM_CC_DIRECT","myofibril","6","862","39","14032","8.83e-2","1.00e+0","2.50","1.00e+0","9.82e-1","3.04e-2","ENSMUSG00000079110,ENSMUSG00000067818,ENSMUSG00000048096,ENSMUSG00000074652,ENSMUSG00000020908,ENSMUSG00000028328"

